,filename,class,folder
2826,58FBD3C141285ab8-17b8-43c4-addc-a539a6652da2,Gunshot,Gunshot_Forest_Validation
2828,58FBDC01a21e7e52-2706-4c9f-9b37-2d42a41bf9fc,Gunshot,Gunshot_Forest_Validation
2829,58FBD39A952956ff-659e-440e-a2ad-e22f473821df,Gunshot,Gunshot_Forest_Validation
2830,58FBC500dab6cdf8-c563-47f9-82f2-6221aff868f4,Gunshot,Gunshot_Forest_Validation
2832,58FBC59Aa8d7bd93-ca33-475d-a4d4-c71051dbca91,Gunshot,Gunshot_Forest_Validation
2833,58FBC5807a1cf75a-9abf-4b28-82b6-15c92693e929,Gunshot,Gunshot_Forest_Validation
2835,58FBDB81156299b5-e622-402d-b3a7-6d359708e78d,Gunshot,Gunshot_Forest_Validation
2836,58FBC50118e60869-4cc8-42dc-82e8-bd6bb719cfed,Gunshot,Gunshot_Forest_Validation
2837,601B00D0,Gunshot,Gunshot_Forest_Validation
2840,58FBDC00a967f673-aaa0-4029-a140-574678ec182b,Gunshot,Gunshot_Forest_Validation
2842,58FBC5C2ef8084ce-47ec-4aa7-bb77-2e2554d85b7e,Gunshot,Gunshot_Forest_Validation
2843,58FBBD40b226dd58-51a2-4cdc-b0be-9114f90f4d31,Gunshot,Gunshot_Forest_Validation
2844,58FBBD80fd192559-79ca-4450-89de-82e0db68ee46 (1),Gunshot,Gunshot_Forest_Validation
2845,58FBDBAF8c95188a-c418-4a7d-b834-0d0376b4763f,Gunshot,Gunshot_Forest_Validation
2846,58FBC502779b688d-767f-4429-bbbf-268a52c276a3,Gunshot,Gunshot_Forest_Validation
2847,58FBC4EFd11decef-0815-4f40-8658-3a67e13786f7,Gunshot,Gunshot_Forest_Validation
2848,58FBBD00ade05534-429f-4709-8b7a-7206fdc72309,Gunshot,Gunshot_Forest_Validation
2849,58FBC5C0fc5465f4-f607-4175-bebb-0d3bcfe0b51b,Gunshot,Gunshot_Forest_Validation
2850,58FBC541bb231da0-18d0-485f-ba57-0118d39dc00f,Gunshot,Gunshot_Forest_Validation
2853,60196ADB,Gunshot,Gunshot_Forest_Validation
2854,601B1818,Gunshot,Gunshot_Forest_Validation
2855,58FBBD00b53e3fe4-28d8-4828-b280-65277c876a56,Gunshot,Gunshot_Forest_Validation
2857,58FBC600d31b3bc5-bbff-4964-8779-49182de5c3ac,Gunshot,Gunshot_Forest_Validation
2859,58FBDC00f1ecef8b-7465-4fce-b4c9-74cfc49b36e5,Gunshot,Gunshot_Forest_Validation
2861,58FBD4005232020e-51de-409b-bbb6-6fa9e92a6766 (1),Gunshot,Gunshot_Forest_Validation
2862,601AFA1C (1),Gunshot,Gunshot_Forest_Validation
2863,58FBD3DA11fa4796-b2f8-4574-ab58-976e65ec2ef2,Gunshot,Gunshot_Forest_Validation
2864,601AFA1E,Gunshot,Gunshot_Forest_Validation
2865,601B00CE,Gunshot,Gunshot_Forest_Validation
2866,58FBDB80b2631ee8-5eeb-48f7-bf7a-ea41aeb5614b,Gunshot,Gunshot_Forest_Validation
2867,58FBD381df70a5ac-6a74-4629-ae9b-282d4c4949f6,Gunshot,Gunshot_Forest_Validation
2869,601B1E0D,Gunshot,Gunshot_Forest_Validation
2870,58FBC500515b779c-5984-41c6-af0f-b59baef5ba73,Gunshot,Gunshot_Forest_Validation
2871,58FBD38179708572-8467-4d8b-98d3-a171cbfae53b,Gunshot,Gunshot_Forest_Validation
2873,58FBC5EFb5e43323-99f6-4bf6-a718-0e525e9dc21d,Gunshot,Gunshot_Forest_Validation
2874,601AE757,Gunshot,Gunshot_Forest_Validation
2875,58FBC5825aa6d9d5-97d0-4461-8170-3e477787ffe9,Gunshot,Gunshot_Forest_Validation
2876,58FBC542c464b71e-0a21-4090-bd0c-87b16889f5c0,Gunshot,Gunshot_Forest_Validation
2877,6019BE30,Gunshot,Gunshot_Forest_Validation
2878,58FBDBEF51b743b3-298b-43eb-a18e-56279d7fab64,Gunshot,Gunshot_Forest_Validation
2879,58FBD4005232020e-51de-409b-bbb6-6fa9e92a6766,Gunshot,Gunshot_Forest_Validation
2881,58FBBD80fd192559-79ca-4450-89de-82e0db68ee46,Gunshot,Gunshot_Forest_Validation
2882,58FBC58185413642-6f9f-480f-967a-9f8a204d3e0a,Gunshot,Gunshot_Forest_Validation
2883,58FBBD406f888e11-66fd-4cbb-9bba-23d3639d5617,Gunshot,Gunshot_Forest_Validation
2884,58FBD4015abbbd85-cb95-42cc-9e44-d3dbaa64424a,Gunshot,Gunshot_Forest_Validation
2885,58FBC603b9d3725c-a22b-42fa-8375-a0bc7318c5eb,Gunshot,Gunshot_Forest_Validation
2887,58FBD400c7d4db5f-ba86-4743-9d77-b19eae623969,Gunshot,Gunshot_Forest_Validation
2888,58FBC601f8aa997a-cd31-43d8-9906-a66f6afe2281,Gunshot,Gunshot_Forest_Validation
2889,58FBD38108c021f9-a461-4c50-b671-900367bd2b11,Gunshot,Gunshot_Forest_Validation
2890,58FBC5407a37df29-7967-47f5-a3a0-783c82ce136f,Gunshot,Gunshot_Forest_Validation
2892,58FBD441725f1d83-8834-496c-80db-fd80e8586f97,Gunshot,Gunshot_Forest_Validation
2893,5B889931_11da9b6e57-cf8b-4752-a63c-e57ded5b327d63b30345-9462-42ee-9aa8-4ee7476cc11aa84de365-9b4d-4de1-865e-c2e4ff453ae8,Gunshot,Gunshot_Forest_Validation
2894,58FBC5C084243282-6c92-4632-9a9f-c3448f1d488c,Gunshot,Gunshot_Forest_Validation
2895,58FBDB80a00587fe-1eff-4523-b029-0648bf259b4c,Gunshot,Gunshot_Forest_Validation
2896,58FBC5C3c7964f57-aa1d-4a2b-990b-a942d68425af,Gunshot,Gunshot_Forest_Validation
2897,601B1815,Gunshot,Gunshot_Forest_Validation
2898,58FBC58367e2d681-4ba6-4717-ace3-abfa2e025d4f,Gunshot,Gunshot_Forest_Validation
2899,58FBD380b312365f-b0c6-4149-a40c-2a597339b0b2,Gunshot,Gunshot_Forest_Validation
2900,58FBD380722c2dbc-8269-44d2-a4d3-2bd3c96e1ea3,Gunshot,Gunshot_Forest_Validation
2901,58FBC60213d97623-1ad6-4fc9-838e-849777207abe,Gunshot,Gunshot_Forest_Validation
2902,58FBD3C1e316e9a4-2ed9-4275-b121-8f9762f08beb,Gunshot,Gunshot_Forest_Validation
2903,58FBC540af21b4f5-acb7-4d22-a173-90937dbf5444,Gunshot,Gunshot_Forest_Validation
2904,601AFA1C,Gunshot,Gunshot_Forest_Validation
2905,10005030500,Non_Gunshot,NoClip
2906,1500070120400,Non_Gunshot,NoClip
2907,150005020500,Non_Gunshot,NoClip
2908,100007020800,Non_Gunshot,NoClip
2909,2000020220400,Non_Gunshot,NoClip
2912,1000070320400,Non_Gunshot,NoClip
2913,200007030500,Non_Gunshot,NoClip
2914,150005040500,Non_Gunshot,NoClip
2915,150001040800,Non_Gunshot,NoClip
2916,100005040500,Non_Gunshot,NoClip
2918,150007070800,Non_Gunshot,NoClip
2919,100007060500,Non_Gunshot,NoClip
2923,1000010640000,Non_Gunshot,NoClip
2924,150007060800,Non_Gunshot,NoClip
2926,200005050500,Non_Gunshot,NoClip
2928,2000040240000,Non_Gunshot,NoClip
2929,100040240000,Non_Gunshot,NoClip
2930,100002020800,Non_Gunshot,NoClip
2931,150007040800,Non_Gunshot,NoClip
2933,150002030800,Non_Gunshot,NoClip
2934,2000020240000,Non_Gunshot,NoClip
2935,100001050800,Non_Gunshot,NoClip
2936,200007020800,Non_Gunshot,NoClip
2937,2000040140000,Non_Gunshot,NoClip
2938,1500070640000,Non_Gunshot,NoClip
2939,100020640000,Non_Gunshot,NoClip
2940,1500050420400,Non_Gunshot,NoClip
2942,150007050800,Non_Gunshot,NoClip
2943,1000020240000,Non_Gunshot,NoClip
2944,150001060500,Non_Gunshot,NoClip
2945,1500010640000,Non_Gunshot,NoClip
2946,1000040120400,Non_Gunshot,NoClip
2948,1500050220400,Non_Gunshot,NoClip
2950,10003010500,Non_Gunshot,NoClip
2951,2000040220400,Non_Gunshot,NoClip
2952,200003010500,Non_Gunshot,NoClip
2953,150002050500,Non_Gunshot,NoClip
2955,1500040220400,Non_Gunshot,NoClip
2956,200003020500,Non_Gunshot,NoClip
2957,100007020500,Non_Gunshot,NoClip
2958,10007050500,Non_Gunshot,NoClip
2959,1500050120400,Non_Gunshot,NoClip
2960,100070620400,Non_Gunshot,NoClip
2962,10007060500,Non_Gunshot,NoClip
2963,150002060800,Non_Gunshot,NoClip
2964,200005020500,Non_Gunshot,NoClip
2965,200005060500,Non_Gunshot,NoClip
2966,150005050500,Non_Gunshot,NoClip
2967,2000050320400,Non_Gunshot,NoClip
2969,2000050420400,Non_Gunshot,NoClip
2971,100070240000,Non_Gunshot,NoClip
2974,200004020500,Non_Gunshot,NoClip
2975,200005010500,Non_Gunshot,NoClip
2978,1500020140000,Non_Gunshot,NoClip
2979,1000010620400,Non_Gunshot,NoClip
2980,100005010500,Non_Gunshot,NoClip
2981,1500070540000,Non_Gunshot,NoClip
2982,200007020500,Non_Gunshot,NoClip
2984,100007050800,Non_Gunshot,NoClip
2985,1000020640000,Non_Gunshot,NoClip
2986,200007010500,Non_Gunshot,NoClip
2987,200005040500,Non_Gunshot,NoClip
2988,200002060500,Non_Gunshot,NoClip
2989,1000040220400,Non_Gunshot,NoClip
2990,2000070220400,Non_Gunshot,NoClip
2991,200002010800,Non_Gunshot,NoClip
2992,100070540000,Non_Gunshot,NoClip
2993,1500050520400,Non_Gunshot,NoClip
2994,150005010500,Non_Gunshot,NoClip
2995,1500040120400,Non_Gunshot,NoClip
2996,100070420400,Non_Gunshot,NoClip
2997,150007060500,Non_Gunshot,NoClip
2999,1500050620400,Non_Gunshot,NoClip
3001,2000010620400,Non_Gunshot,NoClip
3002,200001040800,Non_Gunshot,NoClip
3003,1500020220400,Non_Gunshot,NoClip
3005,200002020500,Non_Gunshot,NoClip
3006,100004020800,Non_Gunshot,NoClip
3007,10002060800,Non_Gunshot,NoClip
3008,150005030500,Non_Gunshot,NoClip
3009,100070640000,Non_Gunshot,NoClip
3010,150002060500,Non_Gunshot,NoClip
3011,100007030800,Non_Gunshot,NoClip
3012,1000020620400,Non_Gunshot,NoClip
3013,100004060500,Non_Gunshot,NoClip
3014,100005030500,Non_Gunshot,NoClip
3015,2000070320400,Non_Gunshot,NoClip
3016,10008010500,Non_Gunshot,NoClip
3017,100007060800,Non_Gunshot,NoClip
3018,2000070340000,Non_Gunshot,NoClip
3019,200007010800,Non_Gunshot,NoClip
3020,200001020500,Non_Gunshot,NoClip
3021,1000070640000,Non_Gunshot,NoClip
3022,100020620400,Non_Gunshot,NoClip
3023,10007050800,Non_Gunshot,NoClip
3024,200002040800,Non_Gunshot,NoClip
3025,200001050800,Non_Gunshot,NoClip
3026,1500010620400,Non_Gunshot,NoClip
3027,2000050120400,Non_Gunshot,NoClip
3028,1000040640000,Non_Gunshot,NoClip
3029,10004060800,Non_Gunshot,NoClip
3030,100003050500,Non_Gunshot,NoClip
3031,150007030500,Non_Gunshot,NoClip
3032,2000040640000,Non_Gunshot,NoClip
3034,100050620400,Non_Gunshot,NoClip
3036,1500070220400,Non_Gunshot,NoClip
3037,1000070540000,Non_Gunshot,NoClip
3039,1500070620400,Non_Gunshot,NoClip
3040,1500070340000,Non_Gunshot,NoClip
3041,100001060800,Non_Gunshot,NoClip
3042,150001060800,Non_Gunshot,NoClip
3043,200001020800,Non_Gunshot,NoClip
3044,200001060800,Non_Gunshot,NoClip
3045,2000040120400,Non_Gunshot,NoClip
3046,100002020500,Non_Gunshot,NoClip
3047,1500020640000,Non_Gunshot,NoClip
3048,200004020800,Non_Gunshot,NoClip
3049,200002050500,Non_Gunshot,NoClip
3050,1000050320400,Non_Gunshot,NoClip
3051,100020240000,Non_Gunshot,NoClip
3052,100040620400,Non_Gunshot,NoClip
3053,1500070520400,Non_Gunshot,NoClip
3054,100070520400,Non_Gunshot,NoClip
3055,1000040240000,Non_Gunshot,NoClip
3056,200001010800,Non_Gunshot,NoClip
3057,1500040640000,Non_Gunshot,NoClip
3058,150001010800,Non_Gunshot,NoClip
3059,200004040800,Non_Gunshot,NoClip
3060,10002060500,Non_Gunshot,NoClip
3062,1000050520400,Non_Gunshot,NoClip
3063,1000070240000,Non_Gunshot,NoClip
3064,1500050320400,Non_Gunshot,NoClip
3066,1000020220400,Non_Gunshot,NoClip
3067,150007050500,Non_Gunshot,NoClip
3068,10007040800,Non_Gunshot,NoClip
3069,150001020500,Non_Gunshot,NoClip
3071,200002060800,Non_Gunshot,NoClip
3073,150001050800,Non_Gunshot,NoClip
3074,100007030500,Non_Gunshot,NoClip
3075,1000050420400,Non_Gunshot,NoClip
3077,1000070340000,Non_Gunshot,NoClip
3078,100005050500,Non_Gunshot,NoClip
3080,2000040420400,Non_Gunshot,NoClip
3082,200004060800,Non_Gunshot,NoClip
3083,100002060800,Non_Gunshot,NoClip
3084,1000020520400,Non_Gunshot,NoClip
3086,1000070140000,Non_Gunshot,NoClip
3087,100005060500,Non_Gunshot,NoClip
3088,150004060500,Non_Gunshot,NoClip
3089,150002020500,Non_Gunshot,NoClip
3090,1000040420400,Non_Gunshot,NoClip
3091,100050420400,Non_Gunshot,NoClip
3092,1000010220400,Non_Gunshot,NoClip
3094,150003050500,Non_Gunshot,NoClip
3095,150004060800,Non_Gunshot,NoClip
3096,10005020500,Non_Gunshot,NoClip
3098,150002020800,Non_Gunshot,NoClip
3099,100007040800,Non_Gunshot,NoClip
3100,150007030800,Non_Gunshot,NoClip
3101,100005020500,Non_Gunshot,NoClip
3103,1000050620400,Non_Gunshot,NoClip
3104,100050220400,Non_Gunshot,NoClip
3105,1000070620400,Non_Gunshot,NoClip
3106,2000050520400,Non_Gunshot,NoClip
3107,100007050500,Non_Gunshot,NoClip
3108,100004020500,Non_Gunshot,NoClip
3109,100002050800,Non_Gunshot,NoClip
3110,10005060500,Non_Gunshot,NoClip
3111,1000040620400,Non_Gunshot,NoClip
3112,150007040500,Non_Gunshot,NoClip
3113,100002060500,Non_Gunshot,NoClip
3114,10001060500,Non_Gunshot,NoClip
3115,10008020500,Non_Gunshot,NoClip
3116,1500020120400,Non_Gunshot,NoClip
3118,1500070440000,Non_Gunshot,NoClip
3119,10001020800,Non_Gunshot,NoClip
3121,2000010640000,Non_Gunshot,NoClip
3123,100001020800,Non_Gunshot,NoClip
3124,150007020500,Non_Gunshot,NoClip
3125,2000040620400,Non_Gunshot,NoClip
3126,150007020800,Non_Gunshot,NoClip
3127,200004060500,Non_Gunshot,NoClip
3128,2000070120400,Non_Gunshot,NoClip
3129,1000070220400,Non_Gunshot,NoClip
3130,1000070120400,Non_Gunshot,NoClip
3131,150005060500,Non_Gunshot,NoClip
3132,150003020500,Non_Gunshot,NoClip
3134,10007020500,Non_Gunshot,NoClip
3135,200002050800,Non_Gunshot,NoClip
3136,2000070240000,Non_Gunshot,NoClip
3137,150004020500,Non_Gunshot,NoClip
3138,2007020500,Non_Gunshot,NoClip
3139,2400040140000,Non_Gunshot,NoClip
3141,2410005060500,Non_Gunshot,NoClip
3142,2400020420400,Non_Gunshot,NoClip
3143,2400040640000,Non_Gunshot,NoClip
3144,2400040240000,Non_Gunshot,NoClip
3147,2200040120400,Non_Gunshot,NoClip
3148,240001040800,Non_Gunshot,NoClip
3149,240001010800,Non_Gunshot,NoClip
3150,240007030800,Non_Gunshot,NoClip
3151,240007020500,Non_Gunshot,NoClip
3152,240004020500,Non_Gunshot,NoClip
3153,20070420400,Non_Gunshot,NoClip
3155,200007060800,Non_Gunshot,NoClip
3156,2410005040500,Non_Gunshot,NoClip
3157,30002060800,Non_Gunshot,NoClip
3159,2410007060800,Non_Gunshot,NoClip
3161,2001060800,Non_Gunshot,NoClip
3163,2001060500,Non_Gunshot,NoClip
3164,220001050800,Non_Gunshot,NoClip
3165,220005080500,Non_Gunshot,NoClip
3166,24100020340000,Non_Gunshot,NoClip
3167,2002060800,Non_Gunshot,NoClip
3168,2410002060500,Non_Gunshot,NoClip
3169,2400050120400,Non_Gunshot,NoClip
3170,2410003020500,Non_Gunshot,NoClip
3171,2005060500,Non_Gunshot,NoClip
3172,2200070340000,Non_Gunshot,NoClip
3173,24100070340000,Non_Gunshot,NoClip
3177,2400070620400,Non_Gunshot,NoClip
3179,2410007040500,Non_Gunshot,NoClip
3181,240004040800,Non_Gunshot,NoClip
3182,240004060800,Non_Gunshot,NoClip
3183,220007050500,Non_Gunshot,NoClip
3185,2410005020500,Non_Gunshot,NoClip
3186,24100050520400,Non_Gunshot,NoClip
3187,30003040500,Non_Gunshot,NoClip
3188,2007020800,Non_Gunshot,NoClip
3189,2200040220400,Non_Gunshot,NoClip
3190,20050420400,Non_Gunshot,NoClip
3191,24100020640000,Non_Gunshot,NoClip
3192,24100010520400,Non_Gunshot,NoClip
3193,2400010640000,Non_Gunshot,NoClip
3194,2200070640000,Non_Gunshot,NoClip
3196,2400070320400,Non_Gunshot,NoClip
3197,2400040620400,Non_Gunshot,NoClip
3198,220007060800,Non_Gunshot,NoClip
3199,2200050620400,Non_Gunshot,NoClip
3200,24100050620400,Non_Gunshot,NoClip
3201,2200070620400,Non_Gunshot,NoClip
3202,2200050320400,Non_Gunshot,NoClip
3203,2200070540000,Non_Gunshot,NoClip
3204,300010620400,Non_Gunshot,NoClip
3205,300010640000,Non_Gunshot,NoClip
3206,2200070320400,Non_Gunshot,NoClip
3207,2008010500,Non_Gunshot,NoClip
3208,220005030500,Non_Gunshot,NoClip
3209,240003050500,Non_Gunshot,NoClip
3210,2400010520400,Non_Gunshot,NoClip
3212,200007050800,Non_Gunshot,NoClip
3213,24100010620400,Non_Gunshot,NoClip
3214,24100040140000,Non_Gunshot,NoClip
3215,2004060800,Non_Gunshot,NoClip
3216,240005040500,Non_Gunshot,NoClip
3219,2410007020500,Non_Gunshot,NoClip
3222,24100070420400,Non_Gunshot,NoClip
3223,220002020500,Non_Gunshot,NoClip
3224,24100070220400,Non_Gunshot,NoClip
3225,2410005080500,Non_Gunshot,NoClip
3227,2410007030500,Non_Gunshot,NoClip
3228,2007060500,Non_Gunshot,NoClip
3229,220002050500,Non_Gunshot,NoClip
3230,24100070320400,Non_Gunshot,NoClip
3232,20050620400,Non_Gunshot,NoClip
3233,2410004060500,Non_Gunshot,NoClip
3234,240004020800,Non_Gunshot,NoClip
3235,2400010220400,Non_Gunshot,NoClip
3236,220002050800,Non_Gunshot,NoClip
3237,2004060500,Non_Gunshot,NoClip
3238,2400070740000,Non_Gunshot,NoClip
3239,24100040620400,Non_Gunshot,NoClip
3242,24100020620400,Non_Gunshot,NoClip
3244,20010120400,Non_Gunshot,NoClip
3245,300020240000,Non_Gunshot,NoClip
3246,2200050120400,Non_Gunshot,NoClip
3247,220002060500,Non_Gunshot,NoClip
3248,2400020440000,Non_Gunshot,NoClip
3249,24100070540000,Non_Gunshot,NoClip
3250,2000070640000,Non_Gunshot,NoClip
3251,240002020500,Non_Gunshot,NoClip
3252,200007040500,Non_Gunshot,NoClip
3253,2400040540000,Non_Gunshot,NoClip
3255,2200050520400,Non_Gunshot,NoClip
3256,2410005030500,Non_Gunshot,NoClip
3257,24100070440000,Non_Gunshot,NoClip
3258,2410001050500,Non_Gunshot,NoClip
3259,2400020640000,Non_Gunshot,NoClip
3260,2400050220400,Non_Gunshot,NoClip
3262,2200070240000,Non_Gunshot,NoClip
3263,2200050420400,Non_Gunshot,NoClip
3264,2400070420400,Non_Gunshot,NoClip
3266,2410004060800,Non_Gunshot,NoClip
3267,2007050500,Non_Gunshot,NoClip
3268,240004060500,Non_Gunshot,NoClip
3269,220004020500,Non_Gunshot,NoClip
3270,2200010620400,Non_Gunshot,NoClip
3271,2200070420400,Non_Gunshot,NoClip
3272,220004060800,Non_Gunshot,NoClip
3273,2410007050500,Non_Gunshot,NoClip
3274,220007040800,Non_Gunshot,NoClip
3275,30001020800,Non_Gunshot,NoClip
3277,220001020800,Non_Gunshot,NoClip
3278,2200070440000,Non_Gunshot,NoClip
3279,20050220400,Non_Gunshot,NoClip
3280,2400070240000,Non_Gunshot,NoClip
3281,2400070520400,Non_Gunshot,NoClip
3282,30002060500,Non_Gunshot,NoClip
3283,240005010500,Non_Gunshot,NoClip
3284,24100070240000,Non_Gunshot,NoClip
3285,2410001060500,Non_Gunshot,NoClip
3286,24100010420400,Non_Gunshot,NoClip
3287,300020620400,Non_Gunshot,NoClip
3288,2400050620400,Non_Gunshot,NoClip
3289,220005010500,Non_Gunshot,NoClip
3290,240007030500,Non_Gunshot,NoClip
3293,240007060800,Non_Gunshot,NoClip
3294,220004060500,Non_Gunshot,NoClip
3295,2400020240000,Non_Gunshot,NoClip
3296,2200020520400,Non_Gunshot,NoClip
3297,2400040420400,Non_Gunshot,NoClip
3298,240001050800,Non_Gunshot,NoClip
3299,2400070140000,Non_Gunshot,NoClip
3300,220005050500,Non_Gunshot,NoClip
3302,2001040800,Non_Gunshot,NoClip
3303,2200040640000,Non_Gunshot,NoClip
3304,2200040240000,Non_Gunshot,NoClip
3305,240007020800,Non_Gunshot,NoClip
3306,220004020800,Non_Gunshot,NoClip
3307,30001060500,Non_Gunshot,NoClip
3308,2200070140000,Non_Gunshot,NoClip
3309,220001040800,Non_Gunshot,NoClip
3310,24100050320400,Non_Gunshot,NoClip
3311,2410002010800,Non_Gunshot,NoClip
3312,2400050320400,Non_Gunshot,NoClip
3313,2400020620400,Non_Gunshot,NoClip
3314,2000070420400,Non_Gunshot,NoClip
3315,220003040500,Non_Gunshot,NoClip
3316,240003020500,Non_Gunshot,NoClip
3317,240002020800,Non_Gunshot,NoClip
3318,220001060800,Non_Gunshot,NoClip
3319,2200020240000,Non_Gunshot,NoClip
3320,2410002020500,Non_Gunshot,NoClip
3321,2400070540000,Non_Gunshot,NoClip
3322,220003020500,Non_Gunshot,NoClip
3323,220007030500,Non_Gunshot,NoClip
3325,240005050500,Non_Gunshot,NoClip
3328,2400040120400,Non_Gunshot,NoClip
3329,24100050120400,Non_Gunshot,NoClip
3330,220007040500,Non_Gunshot,NoClip
3331,20070240000,Non_Gunshot,NoClip
3332,20050120400,Non_Gunshot,NoClip
3333,20050520400,Non_Gunshot,NoClip
3335,2410001010800,Non_Gunshot,NoClip
3338,2400010620400,Non_Gunshot,NoClip
3340,2001010500,Non_Gunshot,NoClip
3341,2007040500,Non_Gunshot,NoClip
3342,2410004010800,Non_Gunshot,NoClip
3343,240003040500,Non_Gunshot,NoClip
3344,24100070720400,Non_Gunshot,NoClip
3346,2001020800,Non_Gunshot,NoClip
3349,24100040640000,Non_Gunshot,NoClip
3350,220002060800,Non_Gunshot,NoClip
3352,2400070220400,Non_Gunshot,NoClip
3353,2400070340000,Non_Gunshot,NoClip
3354,2410007020800,Non_Gunshot,NoClip
3355,220007060500,Non_Gunshot,NoClip
3356,20070520400,Non_Gunshot,NoClip
3357,2410001050800,Non_Gunshot,NoClip
3358,2200020620400,Non_Gunshot,NoClip
3359,2003040500,Non_Gunshot,NoClip
3361,20070220400,Non_Gunshot,NoClip
3362,2200020640000,Non_Gunshot,NoClip
3364,20040620400,Non_Gunshot,NoClip
3365,24100070620400,Non_Gunshot,NoClip
3367,24100070640000,Non_Gunshot,NoClip
3368,24100070120400,Non_Gunshot,NoClip
3369,300020640000,Non_Gunshot,NoClip
3370,2200040620400,Non_Gunshot,NoClip
3371,220003050500,Non_Gunshot,NoClip
3373,2000070720400,Non_Gunshot,NoClip
3374,2410003050500,Non_Gunshot,NoClip
3375,2400020120400,Non_Gunshot,NoClip
3376,24100020520400,Non_Gunshot,NoClip
3378,20020620400,Non_Gunshot,NoClip
3379,2200010640000,Non_Gunshot,NoClip
3380,240001020800,Non_Gunshot,NoClip
3382,2400070720400,Non_Gunshot,NoClip
3383,2000070620400,Non_Gunshot,NoClip
3384,20040640000,Non_Gunshot,NoClip
3385,240002050800,Non_Gunshot,NoClip
3386,2005040500,Non_Gunshot,NoClip
3387,220007020500,Non_Gunshot,NoClip
3388,240002060500,Non_Gunshot,NoClip
3389,2410004050500,Non_Gunshot,NoClip
3390,240001020500,Non_Gunshot,NoClip
3392,200007060500,Non_Gunshot,NoClip
3393,24100010220400,Non_Gunshot,NoClip
3395,2000070520400,Non_Gunshot,NoClip
3397,24100050220400,Non_Gunshot,NoClip
3398,220007010500,Non_Gunshot,NoClip
3399,2410001020800,Non_Gunshot,NoClip
3400,2400020140000,Non_Gunshot,NoClip
3401,2200070220400,Non_Gunshot,NoClip
3402,2410001040800,Non_Gunshot,NoClip
3403,2002060500,Non_Gunshot,NoClip
3404,30001060800,Non_Gunshot,NoClip
3408,2200070520400,Non_Gunshot,NoClip
3409,2400070640000,Non_Gunshot,NoClip
3410,2410002060800,Non_Gunshot,NoClip
3412,220001050500,Non_Gunshot,NoClip
3415,24100070520400,Non_Gunshot,NoClip
3416,24100040120400,Non_Gunshot,NoClip
3417,2400050520400,Non_Gunshot,NoClip
3418,2410002020800,Non_Gunshot,NoClip
3419,2200020140000,Non_Gunshot,NoClip
3420,220007010800,Non_Gunshot,NoClip
3421,2410005010500,Non_Gunshot,NoClip
3422,24100040220400,Non_Gunshot,NoClip
3423,24100070140000,Non_Gunshot,NoClip
3424,300040120400,Non_Gunshot,NoClip
3425,500070540000,Non_Gunshot,NoClip
3426,300070620400,Non_Gunshot,NoClip
3427,300050420400,Non_Gunshot,NoClip
3428,500040620400,Non_Gunshot,NoClip
3429,30005020500,Non_Gunshot,NoClip
3430,50001020800,Non_Gunshot,NoClip
3431,50007040500,Non_Gunshot,NoClip
3432,500050620400,Non_Gunshot,NoClip
3434,50002050800,Non_Gunshot,NoClip
3435,50002060800,Non_Gunshot,NoClip
3437,300070220400,Non_Gunshot,NoClip
3438,500010620400,Non_Gunshot,NoClip
3439,500070620400,Non_Gunshot,NoClip
3440,500020620400,Non_Gunshot,NoClip
3441,500020220400,Non_Gunshot,NoClip
3442,500040240000,Non_Gunshot,NoClip
3444,300050320400,Non_Gunshot,NoClip
3445,50002060500,Non_Gunshot,NoClip
3447,30005040500,Non_Gunshot,NoClip
3449,50004060800,Non_Gunshot,NoClip
3450,50008010500,Non_Gunshot,NoClip
3452,50005030500,Non_Gunshot,NoClip
3453,500070320400,Non_Gunshot,NoClip
3454,500070640000,Non_Gunshot,NoClip
3455,50007050800,Non_Gunshot,NoClip
3457,50007020500,Non_Gunshot,NoClip
3458,50005050500,Non_Gunshot,NoClip
3459,300040640000,Non_Gunshot,NoClip
3463,30005060500,Non_Gunshot,NoClip
3464,30007020500,Non_Gunshot,NoClip
3465,30005030500,Non_Gunshot,NoClip
3466,50001050800,Non_Gunshot,NoClip
3467,30007060500,Non_Gunshot,NoClip
3468,500070420400,Non_Gunshot,NoClip
3469,30004060500,Non_Gunshot,NoClip
3470,50005010500,Non_Gunshot,NoClip
3471,30005010500,Non_Gunshot,NoClip
3473,50001060500,Non_Gunshot,NoClip
3474,300070520400,Non_Gunshot,NoClip
3475,300040620400,Non_Gunshot,NoClip
3476,300040220400,Non_Gunshot,NoClip
3477,90008010500,Non_Gunshot,NoClip
3479,50004060500,Non_Gunshot,NoClip
3480,30007030800,Non_Gunshot,NoClip
3482,50008020500,Non_Gunshot,NoClip
3483,500020240000,Non_Gunshot,NoClip
3486,500010640000,Non_Gunshot,NoClip
3487,50004020800,Non_Gunshot,NoClip
3488,30008010500,Non_Gunshot,NoClip
3489,300050220400,Non_Gunshot,NoClip
3490,300070440000,Non_Gunshot,NoClip
3491,30005050500,Non_Gunshot,NoClip
3492,50007050500,Non_Gunshot,NoClip
3493,50005060500,Non_Gunshot,NoClip
3494,500040220400,Non_Gunshot,NoClip
3495,50005020500,Non_Gunshot,NoClip
3496,300070540000,Non_Gunshot,NoClip
3497,500050420400,Non_Gunshot,NoClip
